airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration
Vistara,UK-816,Bangalore,Morning,one,Evening,Mumbai,Business,7.58
Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Business,9.33
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Business,11.08
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Business,12.08
Vistara,UK-814,Bangalore,Night,one,Early_Morning,Mumbai,Business,10.75
Vistara,UK-814,Bangalore,Night,one,Afternoon,Mumbai,Business,15.42
Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Business,10.33
Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,Business,12.58
Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,Business,14.0
Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Business,12.25
Vistara,UK-820,Bangalore,Evening,one,Night,Mumbai,Business,6.0
Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,Business,14.42
Air_India,AI-808,Bangalore,Night,one,Afternoon,Mumbai,Business,15.83
Air_India,AI-503,Bangalore,Evening,one,Afternoon,Mumbai,Business,19.0
Air_India,AI-748,Bangalore,Late_Night,one,Night,Mumbai,Business,17.42
Air_India,AI-573,Bangalore,Afternoon,one,Evening,Mumbai,Business,28.83
Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,6.67
Air_India,AI-748,Bangalore,Late_Night,one,Evening,Mumbai,Business,15.17
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Business,16.83
Vistara,UK-867,Bangalore,Afternoon,one,Morning,Mumbai,Business,21.0
Vistara,UK-657,Bangalore,Morning,one,Morning,Mumbai,Business,23.5
Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,7.08
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Business,16.42
Air_India,AI-516,Bangalore,Early_Morning,one,Morning,Mumbai,Business,26.08
Air_India,AI-565,Bangalore,Afternoon,one,Afternoon,Mumbai,Business,21.92
Vistara,UK-814,Bangalore,Night,one,Afternoon,Mumbai,Business,16.83
Air_India,AI-507,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Business,24.67
Vistara,UK-867,Bangalore,Afternoon,one,Morning,Mumbai,Business,21.17
Air_India,AI-573,Bangalore,Afternoon,one,Evening,Mumbai,Business,28.42
Air_India,AI-808,Bangalore,Night,one,Evening,Mumbai,Business,21.25
Air_India,AI-503,Bangalore,Evening,one,Evening,Mumbai,Business,24.42
Air_India,AI-573,Bangalore,Afternoon,one,Night,Mumbai,Business,31.67
Air_India,AI-776,Bangalore,Early_Morning,one,Night,Mumbai,Business,17.58
Air_India,AI-776,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Business,25.42
Air_India,AI-738,Bangalore,Morning,one,Evening,Mumbai,Business,5.33
Air_India,AI-776,Bangalore,Early_Morning,one,Evening,Mumbai,Business,11.42
Air_India,AI-523,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,8.92
Air_India,AI-505,Bangalore,Morning,one,Evening,Mumbai,Business,7.83
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Business,12.08
Air_India,AI-776,Bangalore,Early_Morning,one,Evening,Mumbai,Business,11.5
Air_India,AI-776,Bangalore,Early_Morning,one,Night,Mumbai,Business,14.75
Vistara,UK-820,Bangalore,Evening,one,Morning,Mumbai,Business,17.83
Vistara,UK-820,Bangalore,Evening,one,Night,Mumbai,Business,6.08
Vistara,UK-820,Bangalore,Evening,one,Morning,Mumbai,Business,16.0
Vistara,UK-820,Bangalore,Evening,one,Morning,Mumbai,Business,17.42
Vistara,UK-818,Bangalore,Evening,one,Early_Morning,Mumbai,Business,12.33
Vistara,UK-802,Bangalore,Evening,one,Early_Morning,Mumbai,Business,13.17
Vistara,UK-820,Bangalore,Evening,one,Early_Morning,Mumbai,Business,14.25
Vistara,UK-814,Bangalore,Night,one,Early_Morning,Mumbai,Business,10.83
Air_India,AI-604,Bangalore,Morning,zero,Morning,Mumbai,Business,2.0
Air_India,AI-516,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.75
Air_India,AI-772,Bangalore,Morning,one,Night,Mumbai,Business,9.42
Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Business,8.58
Air_India,AI-564,Bangalore,Morning,one,Evening,Mumbai,Business,5.25
Air_India,AI-565,Bangalore,Evening,one,Afternoon,Mumbai,Business,20.08
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Business,12.5
Air_India,AI-516,Bangalore,Early_Morning,one,Early_Morning,Mumbai,Business,23.58
Air_India,AI-808,Bangalore,Night,one,Morning,Kolkata,Business,12.0
Air_India,AI-808,Bangalore,Night,one,Afternoon,Kolkata,Business,17.5
Air_India,AI-808,Bangalore,Night,one,Evening,Kolkata,Business,22.17
Air_India,AI-808,Bangalore,Night,one,Night,Kolkata,Business,25.33
Air_India,AI-573,Bangalore,Afternoon,one,Evening,Kolkata,Business,4.75
Air_India,AI-507,Bangalore,Early_Morning,one,Morning,Kolkata,Business,25.58
Air_India,AI-573,Bangalore,Afternoon,one,Afternoon,Kolkata,Business,23.33
Air_India,AI-640,Bangalore,Early_Morning,one,Night,Kolkata,Business,16.92
Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Kolkata,Business,29.42
Vistara,UK-850,Bangalore,Evening,one,Morning,Kolkata,Business,13.75
Vistara,UK-854,Bangalore,Evening,one,Morning,Kolkata,Business,15.25
Vistara,UK-852,Bangalore,Morning,one,Morning,Kolkata,Business,24.17
Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Kolkata,Business,27.0
Air_India,AI-501,Bangalore,Afternoon,one,Evening,Kolkata,Business,5.83
Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Kolkata,Business,8.33
Air_India,AI-505,Bangalore,Morning,one,Evening,Kolkata,Business,8.75
Air_India,AI-501,Bangalore,Afternoon,one,Night,Kolkata,Business,9.0
Air_India,AI-505,Bangalore,Morning,one,Night,Kolkata,Business,11.92
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Kolkata,Business,13.0
Air_India,AI-503,Bangalore,Evening,one,Morning,Kolkata,Business,15.17
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Kolkata,Business,16.17
Air_India,AI-501,Bangalore,Afternoon,one,Morning,Kolkata,Business,19.67
Air_India,AI-503,Bangalore,Evening,one,Afternoon,Kolkata,Business,20.67
Air_India,AI-505,Bangalore,Morning,one,Morning,Kolkata,Business,22.58
Air_India,AI-501,Bangalore,Afternoon,one,Afternoon,Kolkata,Business,25.17
Air_India,AI-503,Bangalore,Evening,one,Evening,Kolkata,Business,25.33
Air_India,AI-804,Bangalore,Early_Morning,one,Morning,Kolkata,Business,26.83
Air_India,AI-505,Bangalore,Morning,one,Afternoon,Kolkata,Business,28.08
Air_India,AI-503,Bangalore,Evening,one,Night,Kolkata,Business,28.5
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Kolkata,Business,10.08
Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Business,7.42
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Business,10.25
Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,Business,20.92
Vistara,UK-854,Bangalore,Evening,one,Evening,Kolkata,Business,22.42
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,Business,11.08
Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Business,13.92
Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,Business,14.75
Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Business,15.75
Vistara,UK-818,Bangalore,Evening,one,Night,Kolkata,Business,25.08
Vistara,UK-802,Bangalore,Evening,one,Night,Kolkata,Business,25.92
Vistara,UK-820,Bangalore,Evening,one,Night,Kolkata,Business,26.92
Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,Business,6.58
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Kolkata,Business,12.75
Vistara,UK-657,Bangalore,Morning,one,Night,Kolkata,Business,9.25
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Kolkata,Business,13.75
Vistara,UK-816,Bangalore,Morning,one,Night,Kolkata,Business,9.25
Air_India,AI-738,Bangalore,Morning,one,Afternoon,Kolkata,Business,24.67
Air_India,AI-610,Bangalore,Evening,one,Night,Kolkata,Business,28.5
Vistara,UK-818,Bangalore,Evening,one,Evening,Kolkata,Business,22.42
Vistara,UK-802,Bangalore,Evening,one,Evening,Kolkata,Business,23.25
Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,Business,24.25
Air_India,AI-808,Bangalore,Night,one,Afternoon,Kolkata,Business,15.5
Air_India,AI-503,Bangalore,Evening,one,Afternoon,Kolkata,Business,18.67
Air_India,AI-501,Bangalore,Afternoon,one,Afternoon,Kolkata,Business,23.17
Air_India,AI-505,Bangalore,Morning,one,Afternoon,Kolkata,Business,26.08
Vistara,UK-818,Bangalore,Evening,one,Evening,Kolkata,Business,23.92
Vistara,UK-802,Bangalore,Evening,one,Evening,Kolkata,Business,24.75
Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,Business,25.75
Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,Business,24.0
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Business,10.17
Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Business,7.33
Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Business,12.92
Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,Business,13.75
Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Business,14.75
Air_India,AI-748,Bangalore,Late_Night,zero,Early_Morning,Kolkata,Business,2.58
Air_India,AI-516,Bangalore,Early_Morning,one,Morning,Kolkata,Business,24.5
Air_India,AI-610,Bangalore,Evening,one,Afternoon,Kolkata,Business,17.0
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Business,13.25
Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,Business,8.08
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Kolkata,Business,11.58
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,Business,12.58
Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Business,10.42
Vistara,UK-854,Bangalore,Evening,one,Evening,Kolkata,Business,25.5
Vistara,UK-657,Bangalore,Morning,one,Evening,Kolkata,Business,8.08
Vistara,UK-866,Bangalore,Night,one,Morning,Kolkata,Business,12.0
Vistara,UK-864,Bangalore,Evening,one,Morning,Kolkata,Business,14.67
Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,Business,8.33
Vistara,UK-816,Bangalore,Morning,one,Morning,Kolkata,Business,21.08
Vistara,UK-816,Bangalore,Morning,one,Morning,Kolkata,Business,22.08
Vistara,UK-812,Bangalore,Morning,one,Morning,Kolkata,Business,22.83
Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Kolkata,Business,8.75
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Kolkata,Business,13.42
Air_India,AI-503,Bangalore,Evening,one,Morning,Kolkata,Business,15.67
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Kolkata,Business,16.58
Air_India,AI-503,Bangalore,Evening,one,Afternoon,Kolkata,Business,19.17
Air_India,AI-503,Bangalore,Evening,one,Evening,Kolkata,Business,25.83
Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,Business,9.83
Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Business,11.42
Vistara,UK-846,Bangalore,Morning,one,Morning,Kolkata,Business,25.17
Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,Business,22.25
Vistara,UK-864,Bangalore,Evening,one,Evening,Kolkata,Business,24.92
Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,Business,19.17
Vistara,UK-864,Bangalore,Evening,one,Evening,Kolkata,Business,21.83
Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,Business,11.42
Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,Business,12.42
Vistara,UK-816,Bangalore,Morning,one,Night,Kolkata,Business,11.25
Vistara,UK-812,Bangalore,Morning,one,Night,Kolkata,Business,13.0
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Kolkata,Business,14.75
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Kolkata,Business,15.75
Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Business,8.33
Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,Business,22.42
Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,Business,20.92
Air_India,AI-573,Bangalore,Afternoon,one,Afternoon,Kolkata,Business,23.17
Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,Business,19.25
Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,Business,21.0
Vistara,UK-864,Bangalore,Evening,one,Evening,Kolkata,Business,21.92
Vistara,UK-854,Bangalore,Evening,one,Evening,Kolkata,Business,22.5
Vistara,UK-814,Bangalore,Night,one,Morning,Kolkata,Business,11.17
Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Business,12.67
Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,Business,13.5
Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Business,14.5
Air_India,AI-776,Bangalore,Early_Morning,zero,Morning,Kolkata,Business,2.58
Air_India,AI-738,Bangalore,Morning,one,Afternoon,Kolkata,Business,4.17
Air_India,AI-610,Bangalore,Evening,one,Night,Kolkata,Business,28.08
Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Business,14.58
Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Business,15.83
Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,Business,24.33
Air_India,AI-808,Bangalore,Night,one,Morning,Kolkata,Business,14.08
Air_India,AI-503,Bangalore,Evening,one,Morning,Kolkata,Business,17.25
Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,Business,25.83
Air_India,AI-772,Bangalore,Morning,zero,Afternoon,Kolkata,Business,2.42
Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Business,8.42
Air_India,AI-604,Bangalore,Morning,one,Night,Kolkata,Business,14.67
Air_India,AI-640,Bangalore,Early_Morning,one,Night,Kolkata,Business,16.5
Air_India,AI-604,Bangalore,Morning,one,Afternoon,Kolkata,Business,27.58
Air_India,AI-564,Bangalore,Morning,one,Afternoon,Kolkata,Business,26.08
Vistara,UK-816,Bangalore,Morning,one,Morning,Kolkata,Business,20.83
Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Business,13.5
Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Business,14.92
Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,Business,22.33
Air_India,AI-808,Bangalore,Night,one,Night,Hyderabad,Business,26.58
Air_India,AI-507,Bangalore,Early_Morning,zero,Early_Morning,Hyderabad,Business,1.33
Air_India,AI-640,Bangalore,Early_Morning,one,Night,Hyderabad,Business,14.83
Vistara,UK-852,Bangalore,Morning,one,Night,Hyderabad,Business,11.42
Vistara,UK-858,Bangalore,Early_Morning,one,Night,Hyderabad,Business,14.25
Vistara,UK-850,Bangalore,Evening,one,Afternoon,Hyderabad,Business,16.33
Vistara,UK-854,Bangalore,Evening,one,Afternoon,Hyderabad,Business,17.83
Vistara,UK-850,Bangalore,Evening,one,Night,Hyderabad,Business,25.0
Vistara,UK-854,Bangalore,Evening,one,Night,Hyderabad,Business,26.5
Vistara,UK-852,Bangalore,Morning,one,Afternoon,Hyderabad,Business,26.75
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Business,5.58
Air_India,AI-573,Bangalore,Afternoon,one,Night,Hyderabad,Business,8.42
Air_India,AI-501,Bangalore,Afternoon,one,Evening,Hyderabad,Business,6.0
Air_India,AI-505,Bangalore,Morning,one,Evening,Hyderabad,Business,8.92
Air_India,AI-501,Bangalore,Afternoon,one,Night,Hyderabad,Business,10.25
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,13.17
Air_India,AI-505,Bangalore,Morning,one,Night,Hyderabad,Business,13.17
Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,Business,16.67
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Hyderabad,Business,17.42
Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,Business,18.08
Air_India,AI-501,Bangalore,Afternoon,one,Morning,Hyderabad,Business,21.17
Air_India,AI-503,Bangalore,Evening,one,Evening,Hyderabad,Business,25.5
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,9.0
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,11.92
Vistara,UK-818,Bangalore,Evening,one,Morning,Hyderabad,Business,14.0
Vistara,UK-802,Bangalore,Evening,one,Morning,Hyderabad,Business,14.83
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Hyderabad,Business,14.92
Vistara,UK-820,Bangalore,Evening,one,Morning,Hyderabad,Business,15.83
Vistara,UK-818,Bangalore,Evening,one,Afternoon,Hyderabad,Business,16.92
Vistara,UK-802,Bangalore,Evening,one,Afternoon,Hyderabad,Business,17.75
Vistara,UK-820,Bangalore,Evening,one,Afternoon,Hyderabad,Business,18.75
Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,Business,21.33
Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Business,22.17
Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,Business,23.17
Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,Business,24.25
Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Business,25.08
Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,Business,26.08
Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Hyderabad,Business,5.58
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,10.0
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,12.92
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Hyderabad,Business,15.92
Vistara,UK-816,Bangalore,Morning,one,Evening,Hyderabad,Business,8.42
Vistara,UK-816,Bangalore,Morning,one,Night,Hyderabad,Business,11.42
Air_India,AI-610,Bangalore,Evening,one,Night,Hyderabad,Business,26.42
Air_India,AI-501,Bangalore,Afternoon,one,Morning,Hyderabad,Business,22.58
Air_India,AI-505,Bangalore,Morning,one,Morning,Hyderabad,Business,24.08
Air_India,AI-516,Bangalore,Early_Morning,zero,Morning,Hyderabad,Business,1.25
Air_India,AI-738,Bangalore,Morning,one,Afternoon,Hyderabad,Business,24.58
Vistara,UK-850,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,11.92
Air_India,AI-748,Bangalore,Late_Night,one,Night,Hyderabad,Business,18.58
Vistara,UK-858,Bangalore,Early_Morning,one,Early_Morning,Hyderabad,Business,25.17
Vistara,UK-854,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,13.42
Vistara,UK-852,Bangalore,Morning,one,Early_Morning,Hyderabad,Business,22.33
Vistara,UK-866,Bangalore,Night,one,Early_Morning,Hyderabad,Business,10.17
Vistara,UK-864,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,12.83
Vistara,UK-866,Bangalore,Night,one,Night,Hyderabad,Business,23.25
Vistara,UK-864,Bangalore,Evening,one,Night,Hyderabad,Business,25.92
Vistara,UK-866,Bangalore,Night,one,Afternoon,Hyderabad,Business,14.58
Vistara,UK-864,Bangalore,Evening,one,Afternoon,Hyderabad,Business,17.25
Vistara,UK-846,Bangalore,Morning,one,Early_Morning,Hyderabad,Business,23.33
Vistara,UK-846,Bangalore,Morning,one,Night,Hyderabad,Business,12.42
Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Business,7.25
Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Business,10.17
Vistara,UK-812,Bangalore,Morning,one,Night,Hyderabad,Business,13.17
Air_India,AI-804,Bangalore,Early_Morning,one,Morning,Hyderabad,Business,6.17
Air_India,AI-503,Bangalore,Evening,one,Night,Hyderabad,Business,6.25
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,13.58
Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,Business,17.17
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Hyderabad,Business,17.83
Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,Business,18.58
Air_India,AI-808,Bangalore,Night,one,Night,Hyderabad,Business,23.58
Air_India,AI-565,Bangalore,Afternoon,two_or_more,Morning,Hyderabad,Business,19.0
Vistara,UK-814,Bangalore,Night,one,Morning,Hyderabad,Business,12.5
Vistara,UK-814,Bangalore,Night,one,Afternoon,Hyderabad,Business,15.42
Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Business,19.83
Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Business,22.75
Air_India,AI-501,Bangalore,Afternoon,one,Night,Hyderabad,Business,7.25
Air_India,AI-505,Bangalore,Morning,one,Night,Hyderabad,Business,10.17
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Hyderabad,Business,14.42
Air_India,AI-565,Bangalore,Afternoon,two_or_more,Morning,Hyderabad,Business,20.42
Air_India,AI-610,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,12.08
Air_India,AI-640,Bangalore,Early_Morning,one,Early_Morning,Hyderabad,Business,24.5
Air_India,AI-573,Bangalore,Afternoon,one,Afternoon,Hyderabad,Business,23.58
Vistara,UK-814,Bangalore,Night,one,Morning,Hyderabad,Business,12.25
Vistara,UK-818,Bangalore,Evening,one,Morning,Hyderabad,Business,13.75
Vistara,UK-802,Bangalore,Evening,one,Morning,Hyderabad,Business,14.58
Vistara,UK-820,Bangalore,Evening,one,Morning,Hyderabad,Business,15.58
Vistara,UK-814,Bangalore,Night,one,Evening,Hyderabad,Business,22.67
Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,Business,24.17
Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Business,25.0
Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,Business,26.0
Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Business,12.0
Air_India,AI-503,Bangalore,Evening,one,Morning,Hyderabad,Business,15.17
Air_India,AI-776,Bangalore,Early_Morning,two_or_more,Afternoon,Hyderabad,Business,6.67
Air_India,AI-610,Bangalore,Evening,one,Night,Hyderabad,Business,25.58
Air_India,AI-776,Bangalore,Early_Morning,one,Night,Hyderabad,Business,15.5
Vistara,UK-816,Bangalore,Morning,one,Evening,Hyderabad,Business,8.33
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,11.83
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,12.83
Vistara,UK-820,Bangalore,Evening,one,Morning,Hyderabad,Business,15.67
Vistara,UK-820,Bangalore,Evening,one,Afternoon,Hyderabad,Business,18.83
Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,Business,23.25
Air_India,AI-501,Bangalore,Afternoon,one,Morning,Hyderabad,Business,19.67
Air_India,AI-505,Bangalore,Morning,one,Morning,Hyderabad,Business,22.58
Air_India,AI-804,Bangalore,Early_Morning,one,Morning,Hyderabad,Business,26.83
Air_India,AI-604,Bangalore,Morning,one,Night,Hyderabad,Business,12.17
Air_India,AI-604,Bangalore,Morning,one,Night,Hyderabad,Business,13.83
Air_India,AI-640,Bangalore,Early_Morning,one,Night,Hyderabad,Business,14.0
Air_India,AI-640,Bangalore,Early_Morning,one,Night,Hyderabad,Business,15.67
Air_India,AI-604,Bangalore,Morning,one,Early_Morning,Hyderabad,Business,22.67
Air_India,AI-772,Bangalore,Morning,one,Night,Hyderabad,Business,10.17
Air_India,AI-772,Bangalore,Morning,one,Afternoon,Hyderabad,Business,25.33
Vistara,UK-812,Bangalore,Morning,one,Evening,Hyderabad,Business,10.08
Air_India,AI-523,Bangalore,Early_Morning,two_or_more,Night,Hyderabad,Business,16.67
Air_India,AI-523,Bangalore,Early_Morning,two_or_more,Morning,Hyderabad,Business,26.08
Air_India,AI-564,Bangalore,Morning,one,Night,Hyderabad,Business,8.75
Air_India,AI-808,Bangalore,Night,one,Morning,Chennai,Business,11.92
Air_India,AI-808,Bangalore,Night,one,Afternoon,Chennai,Business,15.67
Air_India,AI-808,Bangalore,Night,one,Evening,Chennai,Business,22.0
Air_India,AI-808,Bangalore,Night,one,Night,Chennai,Business,26.58
Air_India,AI-808,Bangalore,Night,one,Night,Chennai,Business,24.33
Air_India,AI-640,Bangalore,Early_Morning,one,Early_Morning,Chennai,Business,24.58
Vistara,UK-852,Bangalore,Morning,one,Evening,Chennai,Business,10.42
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Chennai,Business,13.25
Vistara,UK-850,Bangalore,Evening,one,Evening,Chennai,Business,24.0
Vistara,UK-854,Bangalore,Evening,one,Evening,Chennai,Business,25.5
Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,Business,5.17
Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,Business,15.92
Vistara,UK-854,Bangalore,Evening,one,Morning,Chennai,Business,17.42
Air_India,AI-573,Bangalore,Afternoon,one,Night,Chennai,Business,8.5
Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Chennai,Business,9.5
Air_India,AI-507,Bangalore,Early_Morning,two_or_more,Early_Morning,Chennai,Business,24.83
Air_India,AI-507,Bangalore,Early_Morning,two_or_more,Morning,Chennai,Business,28.42
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Chennai,Business,8.33
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Chennai,Business,12.25
Vistara,UK-818,Bangalore,Evening,one,Morning,Chennai,Business,14.25
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Chennai,Business,14.75
Vistara,UK-802,Bangalore,Evening,one,Morning,Chennai,Business,15.08
Vistara,UK-820,Bangalore,Evening,one,Morning,Chennai,Business,16.08
Air_India,AI-505,Bangalore,Morning,one,Evening,Chennai,Business,8.58
Air_India,AI-501,Bangalore,Afternoon,one,Night,Chennai,Business,10.25
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Chennai,Business,12.83
Air_India,AI-505,Bangalore,Morning,one,Night,Chennai,Business,13.17
Air_India,AI-503,Bangalore,Evening,one,Morning,Chennai,Business,15.08
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Chennai,Business,17.42
Air_India,AI-503,Bangalore,Evening,one,Afternoon,Chennai,Business,18.83
Air_India,AI-507,Bangalore,Early_Morning,two_or_more,Night,Chennai,Business,40.67
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Chennai,Business,9.33
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Chennai,Business,13.25
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Chennai,Business,15.75
Vistara,UK-816,Bangalore,Morning,one,Night,Chennai,Business,8.75
Vistara,UK-816,Bangalore,Morning,one,Night,Chennai,Business,11.25
Air_India,AI-610,Bangalore,Evening,one,Morning,Chennai,Business,15.75
Air_India,AI-610,Bangalore,Evening,one,Evening,Chennai,Business,21.08
Vistara,UK-818,Bangalore,Evening,one,Evening,Chennai,Business,20.67
Vistara,UK-802,Bangalore,Evening,one,Evening,Chennai,Business,21.5
Vistara,UK-820,Bangalore,Evening,one,Evening,Chennai,Business,22.5
Air_India,AI-501,Bangalore,Afternoon,one,Morning,Chennai,Business,19.58
Air_India,AI-505,Bangalore,Morning,one,Morning,Chennai,Business,22.5
